# Timestamp Rate
1.441083600000000000e+09 7.000000000000000000e+00
1.441170000000000000e+09 2.300000000000000000e+01
1.441256400000000000e+09 2.600000000000000000e+01
1.441342800000000000e+09 2.300000000000000000e+01
1.441429200000000000e+09 2.300000000000000000e+01
1.441515600000000000e+09 2.400000000000000000e+01
1.441602000000000000e+09 2.300000000000000000e+01
1.441688400000000000e+09 2.600000000000000000e+01
1.441774800000000000e+09 2.200000000000000000e+01
1.441861200000000000e+09 2.300000000000000000e+01
1.441947600000000000e+09 1.700000000000000000e+01
1.442034000000000000e+09 2.100000000000000000e+01
1.442120400000000000e+09 2.300000000000000000e+01
1.442206800000000000e+09 2.600000000000000000e+01
1.442293200000000000e+09 1.600000000000000000e+01
1.442379600000000000e+09 2.300000000000000000e+01
1.442466000000000000e+09 1.100000000000000000e+01
1.442552400000000000e+09 2.000000000000000000e+01
1.442638800000000000e+09 1.800000000000000000e+01
1.442725200000000000e+09 2.100000000000000000e+01
1.442811600000000000e+09 1.500000000000000000e+01
1.442898000000000000e+09 2.100000000000000000e+01
1.442984400000000000e+09 2.200000000000000000e+01
1.443070800000000000e+09 2.100000000000000000e+01
1.443157200000000000e+09 2.200000000000000000e+01
1.443243600000000000e+09 2.100000000000000000e+01
1.443330000000000000e+09 2.100000000000000000e+01
1.443416400000000000e+09 2.200000000000000000e+01
1.443502800000000000e+09 1.900000000000000000e+01
1.443589200000000000e+09 1.700000000000000000e+01
1.443675600000000000e+09 1.500000000000000000e+01
1.443762000000000000e+09 8.000000000000000000e+00
1.443848400000000000e+09 5.000000000000000000e+00
1.443934800000000000e+09 8.000000000000000000e+00
1.444021200000000000e+09 5.000000000000000000e+00
1.444107600000000000e+09 5.000000000000000000e+00
1.444194000000000000e+09 6.000000000000000000e+00
1.444280400000000000e+09 4.000000000000000000e+00
1.444366800000000000e+09 1.100000000000000000e+01
1.444453200000000000e+09 1.300000000000000000e+01
1.444539600000000000e+09 1.500000000000000000e+01
1.444626000000000000e+09 1.200000000000000000e+01
1.444712400000000000e+09 1.800000000000000000e+01
1.444798800000000000e+09 1.500000000000000000e+01
1.444885200000000000e+09 1.100000000000000000e+01
1.444971600000000000e+09 6.000000000000000000e+00
1.445058000000000000e+09 7.000000000000000000e+00
1.445144400000000000e+09 5.000000000000000000e+00
1.445230800000000000e+09 5.000000000000000000e+00
1.445317200000000000e+09 5.000000000000000000e+00
1.445403600000000000e+09 5.000000000000000000e+00
1.445490000000000000e+09 5.000000000000000000e+00
1.445576400000000000e+09 8.000000000000000000e+00
1.445662800000000000e+09 5.000000000000000000e+00
1.445749200000000000e+09 5.000000000000000000e+00
1.445832000000000000e+09 7.000000000000000000e+00
1.445918400000000000e+09 5.000000000000000000e+00
1.446004800000000000e+09 5.000000000000000000e+00
1.446091200000000000e+09 8.000000000000000000e+00
1.446177600000000000e+09 5.000000000000000000e+00
1.446264000000000000e+09 6.000000000000000000e+00
1.446350400000000000e+09 5.000000000000000000e+00
1.446440400000000000e+09 5.000000000000000000e+00
1.446526800000000000e+09 5.000000000000000000e+00
1.446613200000000000e+09 5.000000000000000000e+00
1.446699600000000000e+09 6.000000000000000000e+00
1.446786000000000000e+09 7.000000000000000000e+00
1.446872400000000000e+09 5.000000000000000000e+00
1.446958800000000000e+09 5.000000000000000000e+00
1.447045200000000000e+09 9.000000000000000000e+00
1.447131600000000000e+09 5.000000000000000000e+00
1.447218000000000000e+09 5.000000000000000000e+00
1.447304400000000000e+09 6.000000000000000000e+00
1.447390800000000000e+09 5.000000000000000000e+00
1.447477200000000000e+09 5.000000000000000000e+00
1.447563600000000000e+09 5.000000000000000000e+00
1.447650000000000000e+09 5.000000000000000000e+00
1.447736400000000000e+09 5.000000000000000000e+00
1.447822800000000000e+09 6.000000000000000000e+00
1.447909200000000000e+09 5.000000000000000000e+00
1.447995600000000000e+09 5.000000000000000000e+00
1.448082000000000000e+09 5.000000000000000000e+00
1.448168400000000000e+09 5.000000000000000000e+00
1.448254800000000000e+09 5.000000000000000000e+00
1.448341200000000000e+09 5.000000000000000000e+00
1.448427600000000000e+09 5.000000000000000000e+00
1.448514000000000000e+09 5.000000000000000000e+00
1.448600400000000000e+09 6.000000000000000000e+00
1.448686800000000000e+09 5.000000000000000000e+00
1.448773200000000000e+09 5.000000000000000000e+00
1.448859600000000000e+09 5.000000000000000000e+00
1.448946000000000000e+09 5.000000000000000000e+00
1.449032400000000000e+09 6.000000000000000000e+00
1.449118800000000000e+09 1.100000000000000000e+01
1.449205200000000000e+09 5.000000000000000000e+00
1.449291600000000000e+09 7.000000000000000000e+00
1.449378000000000000e+09 5.000000000000000000e+00
1.449464400000000000e+09 5.000000000000000000e+00
1.449550800000000000e+09 5.000000000000000000e+00
1.449637200000000000e+09 5.000000000000000000e+00
1.449723600000000000e+09 5.000000000000000000e+00
1.449810000000000000e+09 6.000000000000000000e+00
1.449896400000000000e+09 6.000000000000000000e+00
1.449982800000000000e+09 1.500000000000000000e+01
1.450069200000000000e+09 1.400000000000000000e+01
1.450155600000000000e+09 1.000000000000000000e+01
1.450242000000000000e+09 5.000000000000000000e+00
1.450328400000000000e+09 5.000000000000000000e+00
1.450414800000000000e+09 5.000000000000000000e+00
1.450501200000000000e+09 5.000000000000000000e+00
1.450587600000000000e+09 7.000000000000000000e+00
1.450674000000000000e+09 5.000000000000000000e+00
1.450760400000000000e+09 5.000000000000000000e+00
1.450846800000000000e+09 6.000000000000000000e+00
1.450933200000000000e+09 5.000000000000000000e+00
1.451019600000000000e+09 5.000000000000000000e+00
1.451106000000000000e+09 5.000000000000000000e+00
1.451192400000000000e+09 5.000000000000000000e+00
1.451278800000000000e+09 5.000000000000000000e+00
1.451365200000000000e+09 5.000000000000000000e+00
1.451451600000000000e+09 5.000000000000000000e+00
1.451538000000000000e+09 5.000000000000000000e+00
1.451624400000000000e+09 6.000000000000000000e+00
1.451710800000000000e+09 5.000000000000000000e+00
1.451797200000000000e+09 5.000000000000000000e+00
1.451883600000000000e+09 5.000000000000000000e+00
1.451970000000000000e+09 5.000000000000000000e+00
1.452056400000000000e+09 5.000000000000000000e+00
1.452142800000000000e+09 5.000000000000000000e+00
1.452229200000000000e+09 5.000000000000000000e+00
1.452315600000000000e+09 5.000000000000000000e+00
1.452402000000000000e+09 5.000000000000000000e+00
1.452488400000000000e+09 6.000000000000000000e+00
1.452574800000000000e+09 5.000000000000000000e+00
1.452661200000000000e+09 5.000000000000000000e+00
1.452747600000000000e+09 5.000000000000000000e+00
1.452834000000000000e+09 5.000000000000000000e+00
1.452920400000000000e+09 5.000000000000000000e+00
1.453006800000000000e+09 7.000000000000000000e+00
1.453093200000000000e+09 5.000000000000000000e+00
1.453179600000000000e+09 5.000000000000000000e+00
1.453266000000000000e+09 6.000000000000000000e+00
1.453352400000000000e+09 7.000000000000000000e+00
1.453438800000000000e+09 5.000000000000000000e+00
1.453525200000000000e+09 1.200000000000000000e+01
1.453611600000000000e+09 7.000000000000000000e+00
1.453698000000000000e+09 5.000000000000000000e+00
1.453784400000000000e+09 7.000000000000000000e+00
1.453870800000000000e+09 5.000000000000000000e+00
1.453957200000000000e+09 6.000000000000000000e+00
1.454043600000000000e+09 5.000000000000000000e+00
1.454130000000000000e+09 5.000000000000000000e+00
1.454216400000000000e+09 5.000000000000000000e+00
1.454302800000000000e+09 5.000000000000000000e+00
1.454389200000000000e+09 5.000000000000000000e+00
1.454475600000000000e+09 1.000000000000000000e+01
1.454562000000000000e+09 1.500000000000000000e+01
1.454648400000000000e+09 1.400000000000000000e+01
1.454734800000000000e+09 1.500000000000000000e+01
1.454821200000000000e+09 1.400000000000000000e+01
1.454907600000000000e+09 1.500000000000000000e+01
1.454994000000000000e+09 1.400000000000000000e+01
1.455080400000000000e+09 1.100000000000000000e+01
1.455166800000000000e+09 5.000000000000000000e+00
1.455253200000000000e+09 5.000000000000000000e+00
1.455339600000000000e+09 7.000000000000000000e+00
1.455426000000000000e+09 5.000000000000000000e+00
1.455512400000000000e+09 5.000000000000000000e+00
1.455598800000000000e+09 5.000000000000000000e+00
1.455685200000000000e+09 5.000000000000000000e+00
1.455771600000000000e+09 1.300000000000000000e+01
1.455858000000000000e+09 5.000000000000000000e+00
1.455944400000000000e+09 5.000000000000000000e+00
1.456030800000000000e+09 5.000000000000000000e+00
1.456117200000000000e+09 5.000000000000000000e+00
1.456203600000000000e+09 5.000000000000000000e+00
1.456290000000000000e+09 5.000000000000000000e+00
1.456376400000000000e+09 5.000000000000000000e+00
1.456462800000000000e+09 5.000000000000000000e+00
1.456549200000000000e+09 5.000000000000000000e+00
1.456635600000000000e+09 5.000000000000000000e+00
1.456722000000000000e+09 5.000000000000000000e+00
1.456808400000000000e+09 5.000000000000000000e+00
1.456894800000000000e+09 5.000000000000000000e+00
1.456981200000000000e+09 5.000000000000000000e+00
1.457067600000000000e+09 5.000000000000000000e+00
1.457154000000000000e+09 4.000000000000000000e+00
1.457240400000000000e+09 5.000000000000000000e+00
1.457326800000000000e+09 8.000000000000000000e+00
1.457413200000000000e+09 5.000000000000000000e+00
1.457499600000000000e+09 5.000000000000000000e+00
1.457586000000000000e+09 5.000000000000000000e+00
1.457672400000000000e+09 5.000000000000000000e+00
1.457758800000000000e+09 5.000000000000000000e+00
1.457845200000000000e+09 5.000000000000000000e+00
1.457928000000000000e+09 7.000000000000000000e+00
1.458014400000000000e+09 5.000000000000000000e+00
1.458100800000000000e+09 5.000000000000000000e+00
1.458187200000000000e+09 5.000000000000000000e+00
1.458273600000000000e+09 6.000000000000000000e+00
1.458360000000000000e+09 5.000000000000000000e+00
1.458446400000000000e+09 5.000000000000000000e+00
1.458532800000000000e+09 7.000000000000000000e+00
1.458619200000000000e+09 5.000000000000000000e+00
1.458705600000000000e+09 5.000000000000000000e+00
1.458792000000000000e+09 5.000000000000000000e+00
1.458878400000000000e+09 5.000000000000000000e+00
1.458964800000000000e+09 5.000000000000000000e+00
1.459051200000000000e+09 6.000000000000000000e+00
1.459141200000000000e+09 5.000000000000000000e+00
1.459227600000000000e+09 5.000000000000000000e+00
1.459314000000000000e+09 1.000000000000000000e+01
1.459400400000000000e+09 1.500000000000000000e+01
1.459486800000000000e+09 1.400000000000000000e+01
1.459573200000000000e+09 1.500000000000000000e+01
1.459659600000000000e+09 1.500000000000000000e+01
1.459746000000000000e+09 1.500000000000000000e+01
1.459832400000000000e+09 1.400000000000000000e+01
1.459918800000000000e+09 1.500000000000000000e+01
1.460005200000000000e+09 1.700000000000000000e+01
1.460091600000000000e+09 1.400000000000000000e+01
1.460178000000000000e+09 1.400000000000000000e+01
1.460264400000000000e+09 1.400000000000000000e+01
1.460350800000000000e+09 1.400000000000000000e+01
1.460437200000000000e+09 1.400000000000000000e+01
1.460523600000000000e+09 5.000000000000000000e+00
1.460610000000000000e+09 5.000000000000000000e+00
1.460696400000000000e+09 5.000000000000000000e+00
1.460782800000000000e+09 5.000000000000000000e+00
1.460869200000000000e+09 5.000000000000000000e+00
1.460955600000000000e+09 5.000000000000000000e+00
1.461042000000000000e+09 6.000000000000000000e+00
1.461128400000000000e+09 5.000000000000000000e+00
1.461214800000000000e+09 9.000000000000000000e+00
1.461301200000000000e+09 5.000000000000000000e+00
1.461387600000000000e+09 5.000000000000000000e+00
1.461474000000000000e+09 5.000000000000000000e+00
1.461560400000000000e+09 5.000000000000000000e+00
1.461646800000000000e+09 5.000000000000000000e+00
1.461733200000000000e+09 5.000000000000000000e+00
1.461819600000000000e+09 8.000000000000000000e+00
1.461906000000000000e+09 5.000000000000000000e+00
1.461992400000000000e+09 6.000000000000000000e+00
1.462078800000000000e+09 5.000000000000000000e+00
1.462165200000000000e+09 4.000000000000000000e+00
1.462251600000000000e+09 3.000000000000000000e+00
1.462338000000000000e+09 5.000000000000000000e+00
1.462424400000000000e+09 1.000000000000000000e+00
1.462510800000000000e+09 2.000000000000000000e+00
1.462597200000000000e+09 0.000000000000000000e+00
1.462683600000000000e+09 0.000000000000000000e+00
1.462770000000000000e+09 3.000000000000000000e+00
1.462856400000000000e+09 6.000000000000000000e+00
1.462942800000000000e+09 6.000000000000000000e+00
1.463029200000000000e+09 5.000000000000000000e+00
1.463115600000000000e+09 6.000000000000000000e+00
1.463202000000000000e+09 6.000000000000000000e+00
1.463288400000000000e+09 5.000000000000000000e+00
1.463374800000000000e+09 5.000000000000000000e+00
1.463461200000000000e+09 7.000000000000000000e+00
1.463547600000000000e+09 8.000000000000000000e+00
1.463634000000000000e+09 6.000000000000000000e+00
1.463720400000000000e+09 8.000000000000000000e+00
1.463806800000000000e+09 6.000000000000000000e+00
1.463893200000000000e+09 6.000000000000000000e+00
1.463979600000000000e+09 3.000000000000000000e+00
1.464066000000000000e+09 6.000000000000000000e+00
1.464152400000000000e+09 6.000000000000000000e+00
1.464238800000000000e+09 6.000000000000000000e+00
1.464325200000000000e+09 6.000000000000000000e+00
1.464411600000000000e+09 6.000000000000000000e+00
1.464498000000000000e+09 6.000000000000000000e+00
1.464584400000000000e+09 2.000000000000000000e+00
1.464670800000000000e+09 0.000000000000000000e+00
